Type,Name,Book,Page,Type,Date,StreetNum,Neighborhood,Town,Address,GoogleMapsURL,GooglePlaceID,Latitude,Longitude
GT,ZILLOW HOME LOANS LLC,75992,558,MORTGAGE,10/27/2020,49 ALCOTT ST,,ACTON,"49 Alcott Street, Acton, MA 01720-5540, USA",https://www.google.com/maps/search/?api=1&query=42.4742902%2C-71.4245069&zoom=18&query_place_id=ChIJy6wjm96Q44kR1MjNkK30sEo,ChIJy6wjm96Q44kR1MjNkK30sEo,42.4742902,-71.4245069
GT,ZILLOW HOME LOANS LLC,76037,346,MORTGAGE,10/30/2020,3 FRYBURG RD,,WOBURN,"3 Fryeburg Road, Woburn, MA 01801-2529, USA",https://www.google.com/maps/search/?api=1&query=42.4934735%2C-71.1488203&zoom=18&query_place_id=ChIJlRM_9hx144kRD7U6e6sajg4,ChIJlRM_9hx144kRD7U6e6sajg4,42.4934735,-71.1488203
GT,ZILLOW HOME LOANS LLC,76103,530,MORTGAGE,11/6/2020,47 TRULL ST,UNIT 2,SOMERVILLE,"47 Trull Street, Somerville, MA 02145-3631, USA",https://www.google.com/maps/search/?api=1&query=42.3945276%2C-71.1038663&zoom=18&query_place_id=ChIJD6xlXSl344kRptHEb4YMMYQ,ChIJD6xlXSl344kRptHEb4YMMYQ,42.3945276,-71.1038663
GT,ZILLOW HOME LOANS LLC,76119,435,MORTGAGE,11/9/2020,260 MAIN ST,UNIT 205,MALDEN,"260 Main Street, Malden, MA 02148-5002, USA",https://www.google.com/maps/search/?api=1&query=42.4235005%2C-71.0677516&zoom=18&query_place_id=ChIJi_8enWZx44kReYkQKQJqVH8,ChIJi_8enWZx44kReYkQKQJqVH8,42.4235005,-71.0677516
GT,ZILLOW HOME LOANS LLC,76168,67,MORTGAGE,11/16/2020,290 CROSS ST,,BELMONT,"290 Cross Street, Belmont, MA 02478-4232, USA",https://www.google.com/maps/search/?api=1&query=42.4020226%2C-71.1622829&zoom=18&query_place_id=ChIJ8wZxNrF344kRKTmvSHOQ3Pg,ChIJ8wZxNrF344kRKTmvSHOQ3Pg,42.4020226,-71.1622829
GT,ZILLOW HOME LOANS LLC,76168,263,MORTGAGE,11/16/2020,274 CENTRAL ST,,ACTON,"274 Central Street, Acton, MA 01720-2415, USA",https://www.google.com/maps/search/?api=1&query=42.4756924%2C-71.4749016&zoom=18&query_place_id=ChIJa9eam2GR44kRvIGh1lHvjDo,ChIJa9eam2GR44kRvIGh1lHvjDo,42.4756924,-71.4749016
GT,ZILLOW HOME LOANS LLC,76202,526,MORTGAGE,11/18/2020,65 WILBUR DR,,ASHLAND,"65 Wilbur Drive, Ashland, MA 01721-1434, USA",https://www.google.com/maps/search/?api=1&query=42.2533269%2C-71.4807045&zoom=18&query_place_id=ChIJWSF4i-B15IkRSboU8fugrZA,ChIJWSF4i-B15IkRSboU8fugrZA,42.2533269,-71.4807045
GT,ZILLOW HOME LOANS LLC,76236,192,MORTGAGE,11/23/2020,100 LEDGEWOOD DR,UNIT 614,STONEHAM,"100 Ledgewood Drive, Stoneham, MA 02180-3648, USA",https://www.google.com/maps/search/?api=1&query=42.4823096%2C-71.1101415&zoom=18&query_place_id=ChIJ3woGnY9044kRPIFbQyQnrvM,ChIJ3woGnY9044kRPIFbQyQnrvM,42.4823096,-71.1101415
GT,ZILLOW HOME LOANS LLC,76265,412,MORTGAGE,11/25/2020,26 PARTRIDGE RD,,LEXINGTON,"26 Partridge Road, Lexington, MA 02420-1310, USA",https://www.google.com/maps/search/?api=1&query=42.4776922%2C-71.22806&zoom=18&query_place_id=ChIJu7xGM12e44kR5iyE4jtSzf4,ChIJu7xGM12e44kR5iyE4jtSzf4,42.4776922,-71.22806
GT,ZILLOW HOME LOANS LLC,76284,393,MORTGAGE,11/30/2020,14 JAMES ST,,SOMERVILLE,"14 James Street, Somerville, MA 02145-2902, USA",https://www.google.com/maps/search/?api=1&query=42.3882714%2C-71.0937985&zoom=18&query_place_id=ChIJF0lYXNJw44kRzCwllfRHM4M,ChIJF0lYXNJw44kRzCwllfRHM4M,42.3882714,-71.0937985
GT,ZILLOW HOME LOANS LLC,76319,63,MORTGAGE,12/2/2020,64 BECKET RD,,BELMONT,"64 Becket Road, Belmont, MA 02478-3907, USA",https://www.google.com/maps/search/?api=1&query=42.3915025%2C-71.1634675&zoom=18&query_place_id=ChIJi8HQYr5344kRFDWOrolUyDI,ChIJi8HQYr5344kRFDWOrolUyDI,42.3915025,-71.1634675
GT,ZILLOW HOME LOANS LLC,76347,501,MORTGAGE,12/7/2020,157 HIGH ST,UNIT 159,READING,"157 High Street, Reading, MA 01867-2420, USA",https://www.google.com/maps/search/?api=1&query=42.5258531%2C-71.1126219&zoom=18&query_place_id=ChIJ7c4AWkQL44kRrlukYntbB2A,ChIJ7c4AWkQL44kRrlukYntbB2A,42.5258531,-71.1126219
GT,ZILLOW HOME LOANS LLC,76463,153,MORTGAGE,12/18/2020,90 NORTH ST,,GROTON,"90 North Street, Groton, MA 01450-1424, USA",https://www.google.com/maps/search/?api=1&query=42.6582017%2C-71.5430022&zoom=18&query_place_id=ChIJf069dDS_44kRBbEHvDVVNKA,ChIJf069dDS_44kRBbEHvDVVNKA,42.6582017,-71.5430022
GT,ZILLOW HOME LOANS LLC,76593,186,MORTGAGE,12/31/2020,182 PARK ST,,STONEHAM,"182 Park Street, Stoneham, MA 02180-2728, USA",https://www.google.com/maps/search/?api=1&query=42.4725221%2C-71.1063367&zoom=18&query_place_id=ChIJ-T6gB31044kRVOQdTlHiSBM,ChIJ-T6gB31044kRVOQdTlHiSBM,42.4725221,-71.1063367
GT,ZILLOW HOME LOANS LLC,76627,288,MORTGAGE,1/6/2021,45 TYLER RD,,TOWNSEND,"45 Tyler Road, Townsend, MA 01469-1204, USA",https://www.google.com/maps/search/?api=1&query=42.6333929%2C-71.7219766&zoom=18&query_place_id=ChIJzzBavozC44kR6MbwHYPCGRM,ChIJzzBavozC44kR6MbwHYPCGRM,42.6333929,-71.7219766
GT,ZILLOW HOME LOANS LLC,76658,311,MORTGAGE,1/11/2021,453 MEDFORD ST,,MALDEN,"453 Medford Street, Malden, MA 02148-7254, USA",https://www.google.com/maps/search/?api=1&query=42.4178429%2C-71.0830702&zoom=18&query_place_id=ChIJua75ekZx44kRAVhV7LzFXUc,ChIJua75ekZx44kRAVhV7LzFXUc,42.4178429,-71.0830702
GT,ZILLOW HOME LOANS LLC,76670,261,MORTGAGE,1/12/2021,48 HALE ST,,NEWTON,"48 Hale Street, Newton, MA 02464-1311, USA",https://www.google.com/maps/search/?api=1&query=42.3112128%2C-71.2230183&zoom=18&query_place_id=ChIJ-SCqYySC44kRijpmI16uRJ0,ChIJ-SCqYySC44kRijpmI16uRJ0,42.3112128,-71.2230183
GT,ZILLOW HOME LOANS LLC,76674,321,MORTGAGE,1/12/2021,377 WALNUT ST,UNIT 1,NEWTON,"377 Walnut Street, Newton, MA 02460-1945, USA",https://www.google.com/maps/search/?api=1&query=42.348219%2C-71.2070077&zoom=18&query_place_id=ChIJBYx7y4-C44kRlleBk2Jo3B8,ChIJBYx7y4-C44kRlleBk2Jo3B8,42.348219,-71.2070077
GT,ZILLOW HOME LOANS LLC,76702,545,MORTGAGE,1/15/2021,222 CHESTNUT ST,UNIT 3,CAMBRIDGE,"222 Chestnut Street, Cambridge, MA 02139-4960, USA",https://www.google.com/maps/search/?api=1&query=42.3587584%2C-71.11265&zoom=18&query_place_id=ChIJxSIYr-N544kR9xkOwlX2rg4,ChIJxSIYr-N544kR9xkOwlX2rg4,42.3587584,-71.11265
GT,ZILLOW HOME LOANS LLC,76712,237,MORTGAGE,1/19/2021,684 STOW RD,,MARLBORO,"684 Stow Road, Marlborough, MA 01752-1586, USA",https://www.google.com/maps/search/?api=1&query=42.3743032%2C-71.5166732&zoom=18&query_place_id=ChIJc8ofpV2M44kRA5j5TJKKC4U,ChIJc8ofpV2M44kRA5j5TJKKC4U,42.3743032,-71.5166732
GT,ZILLOW HOME LOANS LLC,76714,36,MORTGAGE,1/19/2021,9 SAMUEL PARLIN DR,,ACTON,"9 Samuel Parlin Drive, Acton, MA 01720-3206, USA",https://www.google.com/maps/search/?api=1&query=42.4973845%2C-71.4436976&zoom=18&query_place_id=ChIJGwGixs2W44kRTyIY7pHxng4,ChIJGwGixs2W44kRTyIY7pHxng4,42.4973845,-71.4436976
GT,ZILLOW HOME LOANS LLC,76724,346,MORTGAGE,1/19/2021,20 STONECROFT AVE,,STONEHAM,"20 Stonecroft Avenue, Stoneham, MA 02180-3463, USA",https://www.google.com/maps/search/?api=1&query=42.489371%2C-71.0866377&zoom=18&query_place_id=ChIJgwuV7Wdz44kRibiicec77Rk,ChIJgwuV7Wdz44kRibiicec77Rk,42.489371,-71.0866377
GT,ZILLOW HOME LOANS LLC,76750,49,MORTGAGE,1/21/2021,79 KENDALL CT,,BEDFORD,"79 Kendall Court, Bedford, MA 01730-1680, USA",https://www.google.com/maps/search/?api=1&query=42.4777016%2C-71.2995208&zoom=18&query_place_id=ChIJeWovolqZ44kRV7LoDtitu1A,ChIJeWovolqZ44kRV7LoDtitu1A,42.4777016,-71.2995208
GT,ZILLOW HOME LOANS LLC,76750,563,MORTGAGE,1/21/2021,28 SEAVER RD,,TOWNSEND,"28 Seaver Road, Townsend, MA 01469-1307, USA",https://www.google.com/maps/search/?api=1&query=42.6278174%2C-71.7061329&zoom=18&query_place_id=ChIJHb3liGbC44kRI_2kKahnHIg,ChIJHb3liGbC44kRI_2kKahnHIg,42.6278174,-71.7061329
GT,ZILLOW HOME LOANS LLC,76756,435,MORTGAGE,1/22/2021,14 WELD ST,,FRAMINGHAM,"14 Weld Street, Framingham, MA 01702-7425, USA",https://www.google.com/maps/search/?api=1&query=42.269731%2C-71.4027614&zoom=18&query_place_id=ChIJjc3ABReI44kRNgD1ai5sIME,ChIJjc3ABReI44kRNgD1ai5sIME,42.269731,-71.4027614
GT,ZILLOW HOME LOANS LLC,76768,159,MORTGAGE,1/25/2021,5 WAYLAND HILLS RD,,WAYLAND,"5 Wayland Hills Road, Wayland, MA 01778-3809, USA",https://www.google.com/maps/search/?api=1&query=42.3298367%2C-71.3419863&zoom=18&query_place_id=ChIJ-WPLRdGF44kRc_rXsRVDF8Q,ChIJ-WPLRdGF44kRc_rXsRVDF8Q,42.3298367,-71.3419863
GT,ZILLOW HOME LOANS LLC,76768,245,MORTGAGE,1/25/2021,7 GREEN NEEDLE WAY,,ACTON,"7 Green Needle Way, Acton, MA 01720-7776, USA",https://www.google.com/maps/search/?api=1&query=42.4982126%2C-71.4069646&zoom=18&query_place_id=ChIJ1-ELcjiX44kRu4m86NMVu6Y,ChIJ1-ELcjiX44kRu4m86NMVu6Y,42.4982126,-71.4069646
GT,ZILLOW HOME LOANS LLC,76814,548,MORTGAGE,1/28/2021,1 HIDDEN VALLEY DR,,BURLINGTON,"1 Hidden Valley Drive, Burlington, MA 01803-3751, USA",https://www.google.com/maps/search/?api=1&query=42.5028928%2C-71.2020807&zoom=18&query_place_id=ChIJQXJZG9uf44kRdQ35JzpYM1U,ChIJQXJZG9uf44kRdQ35JzpYM1U,42.5028928,-71.2020807
GT,ZILLOW HOME LOANS LLC,76826,375,MORTGAGE,1/29/2021,139 FOSTER ST,,LITTLETON,"139 Foster Street, Littleton, MA 01460-1541, USA",https://www.google.com/maps/search/?api=1&query=42.5297838%2C-71.4923327&zoom=18&query_place_id=ChIJZYgPfjqU44kRnZRunVxKu54,ChIJZYgPfjqU44kRnZRunVxKu54,42.5297838,-71.4923327
GT,ZILLOW HOME LOANS LLC,76845,52,MORTGAGE,2/1/2021,74 LOWELL ST,UNIT 1,SOMERVILLE,"74 Lowell Street, Somerville, MA 02143-2416, USA",https://www.google.com/maps/search/?api=1&query=42.3869413%2C-71.1104378&zoom=18&query_place_id=ChIJrZHxZjp344kRfBFsJlJF0ms,ChIJrZHxZjp344kRfBFsJlJF0ms,42.3869413,-71.1104378
GT,ZILLOW HOME LOANS LLC,76891,147,MORTGAGE,2/5/2021,9 MOCKINGBIRD HILL RD,,GROTON,"9 Mockingbird Hill Road, Groton, MA 01450-5000, USA",https://www.google.com/maps/search/?api=1&query=42.5778294%2C-71.5288374&zoom=18&query_place_id=ChIJGxxFPHmV44kRZLjiAgxkbzs,ChIJGxxFPHmV44kRZLjiAgxkbzs,42.5778294,-71.5288374
GT,ZILLOW HOME LOANS LLC,76941,520,MORTGAGE,2/11/2021,425 MAIN ST,UNIT 4A,HUDSON,"425 Main Street, Hudson, MA 01749-1840, USA",https://www.google.com/maps/search/?api=1&query=42.3933289%2C-71.5474108&zoom=18&query_place_id=ChIJJ0tOlOCM44kRLY2BmNisPQc,ChIJJ0tOlOCM44kRLY2BmNisPQc,42.3933289,-71.5474108
GT,ZILLOW HOME LOANS LLC,77059,164,MORTGAGE,2/25/2021,35 SHERBURNE RD,,LEXINGTON,"35 Sherburne Road, Lexington, MA 02421-5521, USA",https://www.google.com/maps/search/?api=1&query=42.4404295%2C-71.2261675&zoom=18&query_place_id=ChIJCUiBS8ad44kRaGtQVkjyn-M,ChIJCUiBS8ad44kRaGtQVkjyn-M,42.4404295,-71.2261675
GT,ZILLOW HOME LOANS LLC,77059,301,MORTGAGE,2/25/2021,17 BROMFIELD RD,,ACTON,"17 Bromfield Road, Acton, MA 01720-4530, USA",https://www.google.com/maps/search/?api=1&query=42.4754354%2C-71.4284958&zoom=18&query_place_id=ChIJC8u3at-Q44kRtIHjTXT2Zqc,ChIJC8u3at-Q44kRtIHjTXT2Zqc,42.4754354,-71.4284958
GT,ZILLOW HOME LOANS LLC,77093,240,MORTGAGE,3/1/2021,471 ARSENAL ST,UNIT M,WATERTOWN,"471 Arsenal Street, Watertown, MA 02472-5099, USA",https://www.google.com/maps/search/?api=1&query=42.3619656%2C-71.1620205&zoom=18&query_place_id=ChIJgzf0mSR444kRUqXac1whFjM,ChIJgzf0mSR444kRUqXac1whFjM,42.3619656,-71.1620205
GT,ZILLOW HOME LOANS LLC,77158,27,MORTGAGE,3/8/2021,49 SEYMOUR ST,,CONCORD,"49 Seymour Street, Concord, MA 01742-5753, USA",https://www.google.com/maps/search/?api=1&query=42.429693%2C-71.389471&zoom=18&query_place_id=ChIJo8F0dnOQ44kRGoQZdDrPQTE,ChIJo8F0dnOQ44kRGoQZdDrPQTE,42.429693,-71.389471
GT,ZILLOW HOME LOANS LLC,77192,473,MORTGAGE,3/10/2021,116 MEADOW ST,,FRAMINGHAM,"116 Meadow Street, Framingham, MA 01701-3583, USA",https://www.google.com/maps/search/?api=1&query=42.326808%2C-71.3936981&zoom=18&query_place_id=ChIJk8JjI66I44kR3y6fHfYQUH4,ChIJk8JjI66I44kR3y6fHfYQUH4,42.326808,-71.3936981
GT,ZILLOW HOME LOANS LLC,77283,584,MORTGAGE,3/22/2021,8 GOLDEN BALL RD,,WESTON,"8 Golden Ball Road, Weston, MA 02493-1528, USA",https://www.google.com/maps/search/?api=1&query=42.3649903%2C-71.3101491&zoom=18&query_place_id=ChIJ2bLuO42E44kRbUCK9fl6zzU,ChIJ2bLuO42E44kRbUCK9fl6zzU,42.3649903,-71.3101491
GT,ZILLOW HOME LOANS LLC,77284,21,MORTGAGE,3/22/2021,58 HANCOCK ST,,LEXINGTON,"58 Hancock Street, Lexington, MA 02420-3421, USA",https://www.google.com/maps/search/?api=1&query=42.4564682%2C-71.2278454&zoom=18&query_place_id=ChIJz8LmHNid44kRvvbMm5W4TVY,ChIJz8LmHNid44kRvvbMm5W4TVY,42.4564682,-71.2278454
GT,ZILLOW HOME LOANS LLC,77316,195,MORTGAGE,3/24/2021,65 NOLAN WAY,,MARLBORO,"65 Nolan Way, Marlborough, MA 01752-2854, USA",https://www.google.com/maps/search/?api=1&query=42.3472908%2C-71.5295611&zoom=18&query_place_id=ChIJYcUh63mL44kRr0A4rXz63zE,ChIJYcUh63mL44kRr0A4rXz63zE,42.3472908,-71.5295611
GT,ZILLOW HOME LOANS LLC,77369,199,MORTGAGE,3/30/2021,40 WOODLAND RD,,ASHLAND,"40 Woodland Road, Ashland, MA 01721-1417, USA",https://www.google.com/maps/search/?api=1&query=42.2388604%2C-71.4845478&zoom=18&query_place_id=ChIJrS2TXtF15IkRrOe3NHFx3fg,ChIJrS2TXtF15IkRrOe3NHFx3fg,42.2388604,-71.4845478
GT,ZILLOW HOME LOANS LLC,77376,430,MORTGAGE,3/30/2021,16-18 DALTON RD,,BELMONT,"16-18 Dalton Road, Belmont, MA 02478-3724, USA",https://www.google.com/maps/search/?api=1&query=42.379553%2C-71.1610819&zoom=18&query_place_id=ChIJobitA5F344kR81f5aiWQF4A,ChIJobitA5F344kR81f5aiWQF4A,42.379553,-71.1610819
GT,ZILLOW HOME LOANS LLC,77377,196,MORTGAGE,3/30/2021,58 GRANT ST,UNIT 58,SOMERVILLE,"58 Grant Street, Somerville, MA 02145-1927, USA",https://www.google.com/maps/search/?api=1&query=42.3932899%2C-71.0897137&zoom=18&query_place_id=ChIJhdV59dZw44kRVkhjFUOledc,ChIJhdV59dZw44kRVkhjFUOledc,42.3932899,-71.0897137
GT,ZILLOW HOME LOANS LLC,77385,555,MORTGAGE,3/31/2021,10 VESTA RD,,NATICK,"10 Vesta Road, Natick, MA 01760-1628, USA",https://www.google.com/maps/search/?api=1&query=42.3053303%2C-71.3639456&zoom=18&query_place_id=ChIJC5W0oj6G44kRjspqwb7MD3I,ChIJC5W0oj6G44kRjspqwb7MD3I,42.3053303,-71.3639456
GT,ZILLOW HOME LOANS LLC,77408,32,MORTGAGE,4/2/2021,57 MAPLE ST,,NEWTON,"57 Maple Street, Newton, MA 02466-2323, USA",https://www.google.com/maps/search/?api=1&query=42.3438168%2C-71.2448381&zoom=18&query_place_id=Eis1NyBNYXBsZSBTdHJlZXQsIE5ld3RvbiwgTUEgMDI0NjYtMjMyMywgVVNBIjASLgoUChIJ6yIMN6qD44kRa7T-GtuvH7IQOSoUChIJcQi4NqqD44kRryA1N9zXSNc,Eis1NyBNYXBsZSBTdHJlZXQsIE5ld3RvbiwgTUEgMDI0NjYtMjMyMywgVVNBIjASLgoUChIJ6yIMN6qD44kRa7T-GtuvH7IQOSoUChIJcQi4NqqD44kRryA1N9zXSNc,42.3438168,-71.2448381
GT,ZILLOW HOME LOANS LLC,77498,379,MORTGAGE,4/13/2021,14 SANDRA AVE,,BURLINGTON,"14 Sandra Avenue, Burlington, MA 01803-1044, USA",https://www.google.com/maps/search/?api=1&query=42.5391219%2C-71.2040586&zoom=18&query_place_id=ChIJN4we4w-g44kRYmD4dFtHFDA,ChIJN4we4w-g44kRYmD4dFtHFDA,42.5391219,-71.2040586
GT,ZILLOW HOME LOANS LLC,77498,502,MORTGAGE,4/13/2021,74 JERICHO RD,UNIT 74,WESTON,"74 Jericho Road, Weston, MA 02493-1220, USA",https://www.google.com/maps/search/?api=1&query=42.3698543%2C-71.3106732&zoom=18&query_place_id=ChIJ_2GrMJOE44kREnHx40e3Gaw,ChIJ_2GrMJOE44kREnHx40e3Gaw,42.3698543,-71.3106732
GT,ZILLOW HOME LOANS LLC,77515,248,MORTGAGE,4/14/2021,53 CENTRAL ST,,ACTON,"53 Central Street, Acton, MA 01720-2725, USA",https://www.google.com/maps/search/?api=1&query=42.4626297%2C-71.4615172&zoom=18&query_place_id=ChIJuSxXz3aR44kRoJ2jzRgJmbw,ChIJuSxXz3aR44kRoJ2jzRgJmbw,42.4626297,-71.4615172
GT,ZILLOW HOME LOANS LLC,77557,292,MORTGAGE,4/21/2021,57 HINCKLEY ST,UNIT 57-1,SOMERVILLE,"57 Hinckley Street, Somerville, MA 02145-2583, USA",https://www.google.com/maps/search/?api=1&query=42.3957399%2C-71.1064385&zoom=18&query_place_id=ChIJe61W_Ch344kR1BynEMPHsBo,ChIJe61W_Ch344kR1BynEMPHsBo,42.3957399,-71.1064385
GT,ZILLOW HOME LOANS LLC,77609,542,MORTGAGE,4/27/2021,34 RUSSET LN,,MARLBORO,"34 Russet Lane, Marlborough, MA 01752-1354, USA",https://www.google.com/maps/search/?api=1&query=42.3675338%2C-71.5357226&zoom=18&query_place_id=ChIJ9zEwwo-M44kRu9dGe_F_h3A,ChIJ9zEwwo-M44kRu9dGe_F_h3A,42.3675338,-71.5357226
GT,ZILLOW HOME LOANS LLC,77675,349,MORTGAGE,5/3/2021,135 GREEN ST,,ASHLAND,"135 Green Street, Ashland, MA 01721-1206, USA",https://www.google.com/maps/search/?api=1&query=42.2732787%2C-71.4603685&zoom=18&query_place_id=ChIJy7byD-SJ44kRBP_8snXn7BE,ChIJy7byD-SJ44kRBP_8snXn7BE,42.2732787,-71.4603685
GT,ZILLOW HOME LOANS LLC,77686,77,MORTGAGE,5/4/2021,6 WILDWOOD DR,,BEDFORD,"6 Wildwood Drive, Bedford, MA 01730-1125, USA",https://www.google.com/maps/search/?api=1&query=42.511849%2C-71.2832285&zoom=18&query_place_id=ChIJvbcQtC2f44kRxt-R9zP63Xk,ChIJvbcQtC2f44kRxt-R9zP63Xk,42.511849,-71.2832285
GT,ZILLOW HOME LOANS LLC,77736,381,MORTGAGE,5/11/2021,4 LAFAYETTE PL,,WOBURN,"4 Lafayette Place, Woburn, MA 01801-6600, USA",https://www.google.com/maps/search/?api=1&query=42.4756757%2C-71.1833933&zoom=18&query_place_id=ChIJK7tPVY5144kRK4-y0dL8u4w,ChIJK7tPVY5144kRK4-y0dL8u4w,42.4756757,-71.1833933
GT,ZILLOW HOME LOANS LLC,77785,567,MORTGAGE,5/17/2021,38 BOIVIN DR,,MARLBORO,"38 Boivin Drive, Marlborough, MA 01752-3310, USA",https://www.google.com/maps/search/?api=1&query=42.3353736%2C-71.5318252&zoom=18&query_place_id=ChIJc32kkQyL44kRgkzURGxYC_k,ChIJc32kkQyL44kRgkzURGxYC_k,42.3353736,-71.5318252
GT,ZILLOW HOME LOANS LLC,77798,314,MORTGAGE,5/18/2021,157 BERWICK ST,,MELROSE,"157 Berwick Street, Melrose, MA 02176-3830, USA",https://www.google.com/maps/search/?api=1&query=42.4547097%2C-71.0687151&zoom=18&query_place_id=ChIJZTD4E7xz44kRNVJDS9mJjvM,ChIJZTD4E7xz44kRNVJDS9mJjvM,42.4547097,-71.0687151
GT,ZILLOW HOME LOANS LLC,77807,144,MORTGAGE,5/19/2021,280 BOYLSTON ST,UNIT 209,NEWTON,"280 Boylston Street, Newton, MA 02467-1912, USA",https://www.google.com/maps/search/?api=1&query=42.3188921%2C-71.1787871&zoom=18&query_place_id=ChIJ64JvEpd444kRwIVw1ttSd8A,ChIJ64JvEpd444kRwIVw1ttSd8A,42.3188921,-71.1787871
GT,ZILLOW HOME LOANS LLC,77840,312,MORTGAGE,5/24/2021,6 COWDREY LN,,ACTON,"6 Cowdrey Lane, Acton, MA 01720-3812, USA",https://www.google.com/maps/search/?api=1&query=42.4853613%2C-71.4429883&zoom=18&query_place_id=ChIJ_-o0OTCR44kRntGD1xSXt-0,ChIJ_-o0OTCR44kRntGD1xSXt-0,42.4853613,-71.4429883
GT,ZILLOW HOME LOANS LLC,77872,1,MORTGAGE,5/27/2021,22 FRANKLIN RD,,WINCHESTER,"22 Franklin Road, Winchester, MA 01890-4037, USA",https://www.google.com/maps/search/?api=1&query=42.4413454%2C-71.127932&zoom=18&query_place_id=ChIJqb6BRyd044kR5fqmHACaH04,ChIJqb6BRyd044kR5fqmHACaH04,42.4413454,-71.127932
GT,ZILLOW HOME LOANS LLC,77881,455,MORTGAGE,5/27/2021,346 UPHAM ST,,MELROSE,"346 Upham Street, Melrose, MA 02176-3332, USA",https://www.google.com/maps/search/?api=1&query=42.4592143%2C-71.0483444&zoom=18&query_place_id=ChIJlaRSXVNy44kRZwMIhSCFHIA,ChIJlaRSXVNy44kRZwMIhSCFHIA,42.4592143,-71.0483444
GT,ZILLOW HOME LOANS LLC,77883,208,MORTGAGE,5/28/2021,26 PHEASANTWOOD DR,,WAKEFIELD,"26 Pheasantwood Drive, Wakefield, MA 01880-3858, USA",https://www.google.com/maps/search/?api=1&query=42.4894339%2C-71.0500984&zoom=18&query_place_id=ChIJWw9NWSdz44kR1FpU5ZeggOM,ChIJWw9NWSdz44kR1FpU5ZeggOM,42.4894339,-71.0500984
GT,ZILLOW HOME LOANS LLC,77896,1,MORTGAGE,5/28/2021,6 ANDERSON WAY,UNIT 3,MALDEN,"6 Anderson Way, Malden, MA 02148-4752, USA",https://www.google.com/maps/search/?api=1&query=42.435163%2C-71.0275886&zoom=18&query_place_id=ChIJhciVoT1y44kRHN6S5wgjGNI,ChIJhciVoT1y44kRHN6S5wgjGNI,42.435163,-71.0275886
GT,ZILLOW HOME LOANS LLC,77959,426,MORTGAGE,6/8/2021,124 VINE ST,,READING,"124 Vine Street, Reading, MA 01867-2430, USA",https://www.google.com/maps/search/?api=1&query=42.5251047%2C-71.1139887&zoom=18&query_place_id=ChIJrf06yUUL44kRZSu4p7nfjcI,ChIJrf06yUUL44kRZSu4p7nfjcI,42.5251047,-71.1139887
GT,ZILLOW HOME LOANS LLC,78128,20,MORTGAGE,6/29/2021,11 MIDLAND RD,,WATERTOWN,"11 Midland Road, Watertown, MA 02472-2225, USA",https://www.google.com/maps/search/?api=1&query=42.3687098%2C-71.2005592&zoom=18&query_place_id=ChIJh5PND6-C44kRA46WBKvYm0w,ChIJh5PND6-C44kRA46WBKvYm0w,42.3687098,-71.2005592
GT,ZILLOW HOME LOANS LLC,78205,41,MORTGAGE,7/8/2021,22 HAMLET ST,UNIT 4,SOMERVILLE,"22 Hamlet Street, Somerville, MA 02143-1922, USA",https://www.google.com/maps/search/?api=1&query=42.3837469%2C-71.0929083&zoom=18&query_place_id=ChIJs3HoR8xw44kRems_A0k8erk,ChIJs3HoR8xw44kRems_A0k8erk,42.3837469,-71.0929083
GT,ZILLOW HOME LOANS LLC,78217,330,MORTGAGE,7/12/2021,45 MASSASOIT AVE,,SUDBURY,"45 Massasoit Avenue, Sudbury, MA 01776-2368, USA",https://www.google.com/maps/search/?api=1&query=42.3646166%2C-71.4129201&zoom=18&query_place_id=ChIJFYoq4xGP44kRssK6bLpd6tE,ChIJFYoq4xGP44kRssK6bLpd6tE,42.3646166,-71.4129201
GT,ZILLOW HOME LOANS LLC,78236,525,MORTGAGE,7/14/2021,44 CHURCH ST,,WAKEFIELD,"44 Church Street, Wakefield, MA 01880-2341, USA",https://www.google.com/maps/search/?api=1&query=42.5054767%2C-71.0774787&zoom=18&query_place_id=ChIJvTfqDktz44kRrLXLZ6k3_E4,ChIJvTfqDktz44kRrLXLZ6k3_E4,42.5054767,-71.0774787
GT,ZILLOW HOME LOANS LLC,78246,113,MORTGAGE,7/15/2021,81 EVERGREEN RD,,NATICK,"81 Evergreen Road, Natick, MA 01760-1633, USA",https://www.google.com/maps/search/?api=1&query=42.3073802%2C-71.3704921&zoom=18&query_place_id=ChIJmxxE0zyG44kRkpAM1t53mnY,ChIJmxxE0zyG44kRkpAM1t53mnY,42.3073802,-71.3704921
GT,ZILLOW HOME LOANS LLC,78338,252,MORTGAGE,7/27/2021,219 WARREN RD,,FRAMINGHAM,"219 Warren Road, Framingham, MA 01702-5962, USA",https://www.google.com/maps/search/?api=1&query=42.2887862%2C-71.4151632&zoom=18&query_place_id=ChIJ6eprKkWI44kRWzcidshGkgw,ChIJ6eprKkWI44kRWzcidshGkgw,42.2887862,-71.4151632
GT,ZILLOW HOME LOANS LLC,78393,21,MORTGAGE,8/3/2021,33 WHIPPLE RD,,LEXINGTON,"33 Whipple Road, Lexington, MA 02420-2720, USA",https://www.google.com/maps/search/?api=1&query=42.440855%2C-71.1847083&zoom=18&query_place_id=ChIJqUz3yAR244kRKFvA0fMr8Vs,ChIJqUz3yAR244kRKFvA0fMr8Vs,42.440855,-71.1847083
